index,id,label,split
52830,52830,0,TrainSet
52831,52831,2,TrainSet
52832,52832,3,TrainSet
52833,52833,0,TrainSet
52834,52834,0,TrainSet
52835,52835,0,TrainSet
52836,52836,0,TrainSet
52837,52837,2,TrainSet
52838,52838,2,TrainSet
52839,52839,2,TrainSet
52840,52840,0,TrainSet
52841,52841,0,TestSet
52842,52842,0,TestSet
52843,52843,0,TrainSet
52844,52844,2,TrainSet
52845,52845,0,TrainSet
52846,52846,3,TrainSet
52847,52847,3,TrainSet
52848,52848,2,TrainSet
52849,52849,0,TestSet
52850,52850,0,TrainSet
52851,52851,2,TrainSet
52852,52852,2,TestSet
52853,52853,0,TrainSet
52854,52854,0,TrainSet
52855,52855,0,TrainSet
52856,52856,3,TrainSet
52857,52857,3,TestSet
52858,52858,0,TrainSet
52859,52859,0,TrainSet
52860,52860,0,TrainSet
52861,52861,0,TrainSet
52862,52862,0,TrainSet
52863,52863,0,TrainSet
52864,52864,0,TestSet
52865,52865,0,TrainSet
52866,52866,0,TrainSet
52867,52867,2,TrainSet
52868,52868,0,TrainSet
52869,52869,3,TrainSet
52870,52870,0,TrainSet
52871,52871,0,TrainSet
52872,52872,0,TrainSet
52873,52873,0,TrainSet
52874,52874,0,TrainSet
52875,52875,2,TrainSet
52876,52876,0,TestSet
52877,52877,0,TrainSet
52878,52878,0,TrainSet
52879,52879,0,TrainSet
52880,52880,0,TrainSet
52881,52881,0,TestSet
52882,52882,0,TrainSet
52883,52883,0,TrainSet
52884,52884,0,TestSet
52885,52885,0,TrainSet
52886,52886,2,TestSet
52887,52887,0,TrainSet
52888,52888,0,TrainSet
52889,52889,2,TrainSet
52890,52890,0,TrainSet
52891,52891,3,TrainSet
52892,52892,3,TrainSet
52893,52893,3,TrainSet
52894,52894,0,TestSet
52895,52895,0,TrainSet
52896,52896,0,TrainSet
52897,52897,2,TestSet
52898,52898,0,TrainSet
52899,52899,0,TrainSet
52900,52900,0,TrainSet
52901,52901,0,TrainSet
52902,52902,3,TrainSet
52903,52903,2,TrainSet
52904,52904,0,TrainSet
52905,52905,0,TrainSet
52906,52906,0,TrainSet
52907,52907,2,TrainSet
52908,52908,1,TrainSet
52909,52909,1,TrainSet
52910,52910,0,TestSet
52911,52911,0,TestSet
52912,52912,2,TestSet
52913,52913,2,TrainSet
52914,52914,0,TrainSet
52915,52915,0,TrainSet
52916,52916,0,TrainSet
52917,52917,2,TrainSet
52918,52918,0,TrainSet
52919,52919,2,TrainSet
52920,52920,0,TestSet
52921,52921,3,TrainSet
52922,52922,3,TestSet
52923,52923,0,TrainSet
52924,52924,0,TrainSet
52925,52925,2,TestSet
52926,52926,1,TrainSet
52927,52927,0,TrainSet
52928,52928,1,TrainSet
52929,52929,0,TrainSet
52930,52930,0,TrainSet
52931,52931,3,TestSet
52932,52932,2,TrainSet
52933,52933,0,TrainSet
52934,52934,1,TrainSet
52935,52935,0,TrainSet
52936,52936,0,TestSet
52937,52937,0,TrainSet
52938,52938,0,TrainSet
52939,52939,0,TrainSet
52940,52940,0,TrainSet
52941,52941,2,TrainSet
52942,52942,2,TrainSet
52943,52943,0,TrainSet
52944,52944,0,TrainSet
52945,52945,0,TrainSet
52946,52946,0,TrainSet
52947,52947,2,TrainSet
52948,52948,0,TrainSet
52949,52949,0,TrainSet
52950,52950,3,TrainSet
52951,52951,3,TrainSet
52952,52952,0,TrainSet
52953,52953,3,TrainSet
52954,52954,0,TrainSet
52955,52955,0,TrainSet
52956,52956,1,TrainSet
52957,52957,3,TrainSet
52958,52958,3,TrainSet
52959,52959,1,TrainSet
52960,52960,0,TrainSet
52961,52961,0,TrainSet
52962,52962,0,TrainSet
52963,52963,0,TrainSet
52964,52964,2,TrainSet
52965,52965,0,TrainSet
52966,52966,0,TrainSet
52967,52967,0,TrainSet
52968,52968,3,TrainSet
52969,52969,0,TrainSet
52970,52970,0,TestSet
52971,52971,0,TrainSet
52972,52972,2,TrainSet
52973,52973,0,TrainSet
52974,52974,0,TrainSet
52975,52975,0,TrainSet
52976,52976,0,TrainSet
52977,52977,0,TrainSet
52978,52978,3,TestSet
52979,52979,3,TrainSet
52980,52980,3,TrainSet
52981,52981,0,TrainSet
52982,52982,0,TrainSet
52983,52983,0,TestSet
52984,52984,0,TrainSet
52985,52985,0,TrainSet
52986,52986,2,TrainSet
52987,52987,2,TestSet
52988,52988,0,TrainSet
52989,52989,3,TrainSet
52990,52990,1,TrainSet
52991,52991,0,TestSet
52992,52992,1,TrainSet
52993,52993,0,TrainSet
52994,52994,0,TrainSet
52995,52995,0,TrainSet
52996,52996,2,TrainSet
52997,52997,3,TrainSet
52998,52998,3,TestSet
52999,52999,0,TrainSet
53000,53000,0,TrainSet
53001,53001,0,TrainSet
53002,53002,1,TrainSet
53003,53003,2,TrainSet
53004,53004,0,TrainSet
53005,53005,0,TrainSet
53006,53006,1,TrainSet
53007,53007,2,TrainSet
53008,53008,0,TrainSet
53009,53009,0,TrainSet
53010,53010,0,TrainSet
53011,53011,3,TrainSet
53012,53012,3,TrainSet
53013,53013,3,TrainSet
53014,53014,1,TrainSet
53015,53015,0,TrainSet
53016,53016,3,TrainSet
53017,53017,0,TrainSet
53018,53018,0,TestSet
53019,53019,0,TrainSet
53020,53020,0,TrainSet
53021,53021,3,TrainSet
53022,53022,0,TestSet
53023,53023,2,TestSet
53024,53024,0,TrainSet
53025,53025,0,TrainSet
53026,53026,3,TrainSet
53027,53027,0,TrainSet
53028,53028,0,TrainSet
53029,53029,0,TrainSet
53030,53030,0,TrainSet
53031,53031,0,TrainSet
53032,53032,3,TrainSet
53033,53033,0,TrainSet
53034,53034,2,TrainSet
53035,53035,0,TrainSet
53036,53036,0,TrainSet
53037,53037,0,TrainSet
53038,53038,0,TestSet
53039,53039,1,TrainSet
53040,53040,3,TestSet
53041,53041,2,TestSet
53042,53042,0,TestSet
53043,53043,1,TrainSet
53044,53044,0,TrainSet
53045,53045,0,TrainSet
53046,53046,2,TrainSet
53047,53047,2,TrainSet
53048,53048,0,TrainSet
53049,53049,0,TrainSet
53050,53050,0,TrainSet
53051,53051,2,TrainSet
53052,53052,0,TrainSet
53053,53053,2,TrainSet
53054,53054,0,TrainSet
53055,53055,2,TestSet
53056,53056,0,TestSet
53057,53057,0,TestSet
53058,53058,0,TrainSet
53059,53059,3,TrainSet
53060,53060,3,TrainSet
53061,53061,0,TrainSet
53062,53062,2,TrainSet
53063,53063,0,TestSet
53064,53064,0,TestSet
53065,53065,3,TrainSet
53066,53066,0,TrainSet
53067,53067,0,TestSet
53068,53068,0,TestSet
53069,53069,3,TrainSet
53070,53070,0,TestSet
53071,53071,3,TrainSet
53072,53072,3,TrainSet
53073,53073,0,TrainSet
53074,53074,0,TrainSet
53075,53075,0,TrainSet
53076,53076,3,TrainSet
53077,53077,0,TrainSet
53078,53078,0,TrainSet
53079,53079,3,TrainSet
53080,53080,0,TrainSet
53081,53081,3,TestSet
53082,53082,0,TestSet
53083,53083,0,TestSet
53084,53084,2,TrainSet
53085,53085,0,TrainSet
53086,53086,0,TrainSet
53087,53087,0,TrainSet
53088,53088,2,TestSet
53089,53089,2,TestSet
53090,53090,0,TestSet
53091,53091,3,TrainSet
53092,53092,2,TrainSet
53093,53093,2,TrainSet
53094,53094,0,TrainSet
53095,53095,1,TrainSet
53096,53096,0,TrainSet
53097,53097,3,TrainSet
53098,53098,0,TrainSet
53099,53099,0,TestSet
53100,53100,0,TrainSet
53101,53101,3,TrainSet
53102,53102,2,TrainSet
53103,53103,0,TrainSet
53104,53104,2,TrainSet
53105,53105,2,TrainSet
53106,53106,0,TrainSet
53107,53107,0,TrainSet
53108,53108,0,TrainSet
53109,53109,3,TestSet
53110,53110,0,TestSet
53111,53111,0,TrainSet
53112,53112,0,TrainSet
53113,53113,0,TrainSet
53114,53114,0,TrainSet
53115,53115,0,TestSet
53116,53116,0,TestSet
53117,53117,3,TrainSet
53118,53118,0,TrainSet
53119,53119,3,TrainSet
53120,53120,0,TrainSet
53121,53121,2,TrainSet
53122,53122,0,TrainSet
53123,53123,2,TestSet
53124,53124,0,TrainSet
53125,53125,3,TrainSet
53126,53126,2,TrainSet
53127,53127,0,TestSet
53128,53128,1,TestSet
53129,53129,0,TrainSet
53130,53130,0,TrainSet
53131,53131,0,TestSet
53132,53132,0,TrainSet
53133,53133,3,TestSet
53134,53134,0,TrainSet
53135,53135,3,TrainSet
53136,53136,0,TrainSet
53137,53137,0,TrainSet
53138,53138,3,TestSet
53139,53139,0,TrainSet
53140,53140,2,TrainSet
53141,53141,2,TestSet
53142,53142,2,TestSet
53143,53143,3,TrainSet
53144,53144,0,TrainSet
53145,53145,0,TestSet
53146,53146,0,TrainSet
53147,53147,0,TrainSet
53148,53148,0,TrainSet
53149,53149,3,TrainSet
53150,53150,0,TrainSet
53151,53151,0,TrainSet
53152,53152,0,TrainSet
53153,53153,0,TrainSet
53154,53154,0,TrainSet
53155,53155,0,TrainSet
53156,53156,0,TrainSet
53157,53157,3,TestSet
53158,53158,0,TrainSet
53159,53159,0,TrainSet
53160,53160,3,TrainSet
53161,53161,2,TrainSet
53162,53162,3,TrainSet
53163,53163,1,TestSet
53164,53164,0,TrainSet
53165,53165,2,TrainSet
53166,53166,2,TrainSet
53167,53167,0,TrainSet
53168,53168,0,TrainSet
53169,53169,0,TestSet
53170,53170,2,TrainSet
53171,53171,0,TrainSet
53172,53172,0,TestSet
53173,53173,0,TrainSet
53174,53174,0,TrainSet
53175,53175,0,TrainSet
53176,53176,0,TrainSet
53177,53177,2,TrainSet
53178,53178,0,TrainSet
53179,53179,0,TrainSet
53180,53180,0,TrainSet
53181,53181,3,TrainSet
53182,53182,0,TestSet
53183,53183,0,TrainSet
53184,53184,0,TrainSet
53185,53185,0,TestSet
53186,53186,1,TrainSet
53187,53187,3,TrainSet
53188,53188,0,TrainSet
53189,53189,3,TrainSet
53190,53190,0,TestSet
53191,53191,0,TrainSet
53192,53192,0,TrainSet
53193,53193,0,TrainSet
53194,53194,3,TrainSet
53195,53195,3,TrainSet
53196,53196,0,TrainSet
53197,53197,3,TrainSet
53198,53198,3,TrainSet
53199,53199,3,TrainSet
53200,53200,0,TestSet
53201,53201,0,TrainSet
53202,53202,3,TrainSet
53203,53203,0,TrainSet
53204,53204,3,TestSet
53205,53205,0,TrainSet
53206,53206,0,TrainSet
53207,53207,0,TestSet
53208,53208,0,TrainSet
53209,53209,0,TrainSet
53210,53210,0,TrainSet
53211,53211,0,TrainSet
53212,53212,2,TrainSet
53213,53213,0,TrainSet
53214,53214,0,TrainSet
53215,53215,0,TestSet
53216,53216,0,TrainSet
53217,53217,0,TrainSet
53218,53218,2,TrainSet
53219,53219,0,TrainSet
53220,53220,0,TrainSet
53221,53221,0,TrainSet
53222,53222,0,TrainSet
53223,53223,2,TrainSet
53224,53224,0,TestSet
53225,53225,2,TrainSet
53226,53226,0,TrainSet
53227,53227,3,TrainSet
53228,53228,0,TrainSet
53229,53229,0,TestSet
53230,53230,0,TestSet
53231,53231,2,TestSet
53232,53232,0,TrainSet
53233,53233,0,TrainSet
53234,53234,1,TrainSet
53235,53235,0,TrainSet
53236,53236,0,TestSet
53237,53237,1,TrainSet
53238,53238,0,TrainSet
53239,53239,0,TrainSet
53240,53240,0,TrainSet
53241,53241,0,TestSet
53242,53242,0,TrainSet
53243,53243,0,TrainSet
53244,53244,0,TestSet
53245,53245,0,TrainSet
53246,53246,0,TrainSet
53247,53247,2,TrainSet
53248,53248,3,TestSet
53249,53249,0,TestSet
53250,53250,3,TrainSet
53251,53251,0,TrainSet
53252,53252,2,TrainSet
53253,53253,0,TestSet
53254,53254,0,TestSet
53255,53255,0,TrainSet
53256,53256,0,TrainSet
53257,53257,0,TrainSet
53258,53258,0,TrainSet
53259,53259,0,TestSet
53260,53260,0,TrainSet
53261,53261,3,TrainSet
53262,53262,0,TrainSet
53263,53263,0,TrainSet
53264,53264,0,TrainSet
53265,53265,0,TestSet
53266,53266,2,TrainSet
53267,53267,0,TrainSet
53268,53268,0,TrainSet
53269,53269,0,TrainSet
53270,53270,2,TrainSet
53271,53271,0,TrainSet
53272,53272,3,TestSet
53273,53273,2,TrainSet
53274,53274,0,TrainSet
53275,53275,0,TrainSet
53276,53276,3,TrainSet
53277,53277,2,TestSet
53278,53278,0,TrainSet
53279,53279,0,TrainSet
53280,53280,0,TestSet
53281,53281,0,TrainSet
53282,53282,0,TrainSet
53283,53283,0,TrainSet
53284,53284,0,TrainSet
53285,53285,0,TrainSet
53286,53286,0,TrainSet
53287,53287,0,TestSet
53288,53288,1,TestSet
53289,53289,0,TestSet
53290,53290,0,TrainSet
53291,53291,1,TestSet
53292,53292,0,TrainSet
53293,53293,3,TestSet
53294,53294,0,TrainSet
53295,53295,0,TrainSet
53296,53296,2,TrainSet
53297,53297,0,TrainSet
53298,53298,0,TestSet
53299,53299,0,TestSet
53300,53300,0,TestSet
53301,53301,3,TrainSet
53302,53302,0,TrainSet
53303,53303,0,TrainSet
53304,53304,0,TrainSet
53305,53305,0,TrainSet
53306,53306,2,TrainSet
53307,53307,0,TestSet
53308,53308,0,TestSet
53309,53309,0,TrainSet
53310,53310,2,TestSet
53311,53311,0,TrainSet
53312,53312,0,TrainSet
53313,53313,0,TrainSet
53314,53314,0,TrainSet
53315,53315,0,TrainSet
53316,53316,0,TrainSet
53317,53317,2,TrainSet
53318,53318,0,TrainSet
53319,53319,0,TrainSet
53320,53320,2,TrainSet
53321,53321,3,TrainSet
53322,53322,2,TrainSet
53323,53323,3,TrainSet
53324,53324,3,TrainSet
53325,53325,0,TrainSet
53326,53326,0,TrainSet
53327,53327,3,TrainSet
53328,53328,0,TrainSet
53329,53329,0,TrainSet
53330,53330,0,TrainSet
53331,53331,3,TrainSet
53332,53332,0,TrainSet
53333,53333,0,TrainSet
53334,53334,2,TestSet
53335,53335,3,TrainSet
53336,53336,0,TestSet
53337,53337,0,TrainSet
53338,53338,0,TrainSet
53339,53339,0,TrainSet
53340,53340,3,TrainSet
53341,53341,0,TrainSet
53342,53342,3,TestSet
53343,53343,2,TrainSet
53344,53344,0,TrainSet
53345,53345,2,TestSet
53346,53346,2,TestSet
53347,53347,1,TrainSet
53348,53348,0,TrainSet
53349,53349,0,TrainSet
53350,53350,0,TrainSet
53351,53351,0,TrainSet
53352,53352,0,TrainSet
53353,53353,2,TrainSet
53354,53354,3,TrainSet
53355,53355,0,TrainSet
53356,53356,0,TrainSet
53357,53357,3,TestSet
53358,53358,2,TrainSet
53359,53359,2,TrainSet
53360,53360,0,TestSet
53361,53361,0,TrainSet
53362,53362,3,TrainSet
53363,53363,2,TrainSet
53364,53364,3,TrainSet
53365,53365,0,TrainSet
53366,53366,0,TrainSet
53367,53367,0,TestSet
53368,53368,0,TrainSet
53369,53369,2,TrainSet
53370,53370,0,TrainSet
53371,53371,0,TrainSet
53372,53372,0,TestSet
53373,53373,0,TrainSet
53374,53374,0,TrainSet
53375,53375,0,TrainSet
53376,53376,2,TrainSet
53377,53377,3,TrainSet
53378,53378,0,TrainSet
53379,53379,0,TrainSet
53380,53380,0,TrainSet
53381,53381,2,TestSet
53382,53382,0,TrainSet
53383,53383,2,TrainSet
53384,53384,0,TrainSet
53385,53385,3,TestSet
53386,53386,0,TrainSet
53387,53387,0,TrainSet
53388,53388,0,TestSet
53389,53389,0,TrainSet
53390,53390,3,TestSet
53391,53391,3,TrainSet
53392,53392,0,TestSet
53393,53393,2,TestSet
53394,53394,0,TrainSet
53395,53395,0,TrainSet
53396,53396,1,TrainSet
53397,53397,1,TrainSet
53398,53398,0,TrainSet
53399,53399,0,TrainSet
53400,53400,0,TrainSet
53401,53401,0,TrainSet
53402,53402,3,TestSet
53403,53403,0,TrainSet
53404,53404,2,TrainSet
53405,53405,0,TrainSet
53406,53406,0,TrainSet
53407,53407,0,TestSet
53408,53408,0,TrainSet
53409,53409,0,TrainSet
53410,53410,0,TrainSet
53411,53411,2,TrainSet
53412,53412,3,TrainSet
53413,53413,0,TrainSet
53414,53414,0,TrainSet
53415,53415,0,TrainSet
53416,53416,3,TrainSet
53417,53417,0,TrainSet
53418,53418,0,TestSet
53419,53419,0,TrainSet
53420,53420,0,TrainSet
53421,53421,0,TestSet
53422,53422,0,TestSet
53423,53423,0,TestSet
53424,53424,0,TrainSet
53425,53425,2,TrainSet
53426,53426,3,TrainSet
53427,53427,1,TrainSet
53428,53428,0,TestSet
53429,53429,3,TrainSet
53430,53430,0,TrainSet
53431,53431,2,TestSet
53432,53432,3,TrainSet
53433,53433,0,TrainSet
53434,53434,0,TestSet
53435,53435,0,TrainSet
53436,53436,2,TrainSet
53437,53437,3,TrainSet
53438,53438,0,TrainSet
53439,53439,0,TrainSet
53440,53440,0,TestSet
53441,53441,0,TrainSet
53442,53442,3,TrainSet
53443,53443,3,TestSet
53444,53444,0,TrainSet
53445,53445,0,TrainSet
53446,53446,0,TrainSet
53447,53447,0,TrainSet
53448,53448,3,TrainSet
53449,53449,3,TestSet
53450,53450,0,TrainSet
53451,53451,2,TrainSet
53452,53452,2,TrainSet
53453,53453,0,TrainSet
53454,53454,0,TrainSet
53455,53455,3,TrainSet
53456,53456,3,TestSet
53457,53457,0,TestSet
53458,53458,2,TrainSet
53459,53459,0,TrainSet
53460,53460,2,TrainSet
53461,53461,0,TrainSet
53462,53462,0,TrainSet
53463,53463,0,TrainSet
53464,53464,3,TestSet
53465,53465,0,TrainSet
53466,53466,2,TrainSet
53467,53467,0,TrainSet
53468,53468,3,TestSet
53469,53469,0,TrainSet
53470,53470,0,TestSet
53471,53471,0,TrainSet
53472,53472,0,TrainSet
53473,53473,3,TrainSet
53474,53474,0,TestSet
53475,53475,0,TrainSet
53476,53476,2,TrainSet
53477,53477,3,TestSet
53478,53478,1,TrainSet
53479,53479,0,TestSet
53480,53480,1,TestSet
53481,53481,0,TrainSet
53482,53482,0,TrainSet
53483,53483,0,TrainSet
53484,53484,0,TestSet
53485,53485,2,TrainSet
53486,53486,0,TrainSet
53487,53487,0,TrainSet
53488,53488,0,TrainSet
53489,53489,0,TrainSet
53490,53490,3,TestSet
53491,53491,0,TrainSet
53492,53492,3,TrainSet
53493,53493,0,TrainSet
53494,53494,0,TrainSet
53495,53495,0,TrainSet
53496,53496,3,TrainSet
53497,53497,0,TrainSet
53498,53498,0,TrainSet
53499,53499,0,TestSet
53500,53500,0,TestSet
53501,53501,3,TrainSet
53502,53502,3,TrainSet
53503,53503,3,TrainSet
53504,53504,2,TrainSet
53505,53505,2,TrainSet
53506,53506,2,TrainSet
53507,53507,3,TrainSet
53508,53508,2,TrainSet
53509,53509,0,TrainSet
53510,53510,0,TrainSet
53511,53511,2,TrainSet
53512,53512,0,TrainSet
53513,53513,0,TrainSet
53514,53514,0,TrainSet
53515,53515,0,TestSet
53516,53516,0,TrainSet
53517,53517,2,TrainSet
53518,53518,0,TrainSet
53519,53519,0,TestSet
53520,53520,2,TrainSet
53521,53521,2,TrainSet
53522,53522,0,TrainSet
53523,53523,0,TestSet
53524,53524,0,TestSet
53525,53525,2,TestSet
53526,53526,2,TrainSet
53527,53527,3,TestSet
53528,53528,0,TestSet
53529,53529,0,TrainSet
53530,53530,3,TestSet
53531,53531,2,TrainSet
53532,53532,0,TrainSet
53533,53533,0,TrainSet
53534,53534,3,TrainSet
53535,53535,0,TrainSet
53536,53536,0,TrainSet
53537,53537,3,TrainSet
53538,53538,0,TestSet
53539,53539,0,TrainSet
53540,53540,0,TrainSet
53541,53541,1,TestSet
53542,53542,0,TrainSet
53543,53543,0,TrainSet
53544,53544,0,TrainSet
53545,53545,0,TrainSet
53546,53546,0,TrainSet
53547,53547,0,TrainSet
53548,53548,0,TestSet
53549,53549,3,TestSet
53550,53550,0,TrainSet
53551,53551,0,TrainSet
53552,53552,0,TrainSet
53553,53553,0,TrainSet
53554,53554,3,TrainSet
53555,53555,0,TrainSet
53556,53556,0,TrainSet
53557,53557,0,TrainSet
53558,53558,2,TestSet
53559,53559,0,TrainSet
53560,53560,0,TrainSet
53561,53561,0,TrainSet
53562,53562,0,TrainSet
53563,53563,0,TrainSet
53564,53564,0,TrainSet
53565,53565,0,TrainSet
53566,53566,3,TrainSet
53567,53567,0,TrainSet
53568,53568,0,TrainSet
53569,53569,0,TestSet
53570,53570,0,TrainSet
53571,53571,2,TrainSet
53572,53572,1,TrainSet
53573,53573,2,TestSet
53574,53574,0,TrainSet
53575,53575,0,TestSet
53576,53576,0,TrainSet
53577,53577,2,TestSet
53578,53578,2,TrainSet
53579,53579,0,TrainSet
53580,53580,0,TestSet
53581,53581,2,TrainSet
53582,53582,0,TrainSet
53583,53583,0,TrainSet
53584,53584,3,TrainSet
53585,53585,0,TrainSet
53586,53586,0,TrainSet
53587,53587,0,TrainSet
53588,53588,3,TrainSet
53589,53589,0,TrainSet
53590,53590,3,TestSet
53591,53591,1,TrainSet
53592,53592,0,TrainSet
53593,53593,2,TrainSet
53594,53594,2,TestSet
53595,53595,3,TrainSet
53596,53596,0,TestSet
53597,53597,3,TrainSet
53598,53598,0,TestSet
53599,53599,0,TrainSet
53600,53600,0,TrainSet
53601,53601,3,TrainSet
53602,53602,0,TrainSet
53603,53603,2,TrainSet
53604,53604,1,TrainSet
53605,53605,0,TestSet
53606,53606,1,TrainSet
53607,53607,0,TestSet
53608,53608,0,TestSet
53609,53609,2,TrainSet
53610,53610,2,TrainSet
53611,53611,3,TrainSet
53612,53612,0,TrainSet
53613,53613,0,TrainSet
53614,53614,0,TrainSet
53615,53615,0,TestSet
53616,53616,0,TrainSet
53617,53617,3,TrainSet
53618,53618,3,TrainSet
53619,53619,1,TrainSet
53620,53620,3,TestSet
53621,53621,0,TrainSet
53622,53622,3,TrainSet
53623,53623,3,TestSet
53624,53624,0,TrainSet
53625,53625,1,TrainSet
53626,53626,1,TrainSet
53627,53627,0,TrainSet
53628,53628,0,TrainSet
53629,53629,2,TrainSet
53630,53630,3,TrainSet
53631,53631,2,TestSet
53632,53632,0,TrainSet
53633,53633,0,TestSet
53634,53634,0,TrainSet
53635,53635,0,TrainSet
53636,53636,3,TrainSet
53637,53637,0,TestSet
53638,53638,0,TrainSet
53639,53639,0,TrainSet
53640,53640,2,TrainSet
53641,53641,0,TrainSet
53642,53642,3,TrainSet
53643,53643,0,TrainSet
53644,53644,0,TrainSet
53645,53645,3,TrainSet
53646,53646,0,TrainSet
53647,53647,1,TestSet
53648,53648,0,TrainSet
53649,53649,3,TrainSet
53650,53650,2,TrainSet
53651,53651,3,TrainSet
53652,53652,0,TrainSet
53653,53653,0,TestSet
53654,53654,0,TrainSet
53655,53655,2,TrainSet
53656,53656,3,TrainSet
53657,53657,3,TestSet
53658,53658,3,TrainSet
53659,53659,0,TestSet
53660,53660,0,TestSet
53661,53661,2,TestSet
53662,53662,0,TrainSet
53663,53663,0,TrainSet
53664,53664,0,TrainSet
53665,53665,0,TrainSet
53666,53666,0,TestSet
53667,53667,3,TrainSet
53668,53668,0,TrainSet
53669,53669,2,TestSet
53670,53670,0,TestSet
53671,53671,3,TrainSet
53672,53672,0,TrainSet
53673,53673,0,TrainSet
53674,53674,3,TestSet
53675,53675,0,TrainSet
53676,53676,3,TrainSet
53677,53677,3,TestSet
53678,53678,0,TrainSet
53679,53679,3,TrainSet
53680,53680,0,TrainSet
53681,53681,1,TestSet
53682,53682,2,TrainSet
53683,53683,0,TestSet
53684,53684,3,TestSet
53685,53685,2,TrainSet
53686,53686,0,TrainSet
53687,53687,0,TrainSet
53688,53688,1,TrainSet
53689,53689,0,TrainSet
53690,53690,0,TestSet
53691,53691,0,TestSet
53692,53692,2,TrainSet
53693,53693,0,TrainSet
53694,53694,0,TrainSet
53695,53695,0,TrainSet
53696,53696,1,TrainSet
53697,53697,3,TrainSet
53698,53698,0,TrainSet
53699,53699,2,TrainSet
53700,53700,0,TrainSet
53701,53701,0,TestSet
53702,53702,0,TrainSet
53703,53703,3,TrainSet
53704,53704,3,TrainSet
53705,53705,0,TrainSet
53706,53706,0,TrainSet
53707,53707,3,TrainSet
53708,53708,0,TestSet
53709,53709,3,TrainSet
53710,53710,2,TestSet
53711,53711,0,TrainSet
53712,53712,0,TestSet
53713,53713,0,TestSet
53714,53714,3,TrainSet
53715,53715,3,TrainSet
53716,53716,0,TrainSet
53717,53717,3,TestSet
53718,53718,3,TrainSet
53719,53719,1,TrainSet
53720,53720,3,TrainSet
53721,53721,0,TrainSet
53722,53722,2,TrainSet
53723,53723,3,TrainSet
53724,53724,1,TrainSet
53725,53725,3,TrainSet
53726,53726,2,TestSet
53727,53727,2,TestSet
53728,53728,0,TrainSet
53729,53729,0,TrainSet
53730,53730,2,TrainSet
53731,53731,0,TrainSet
53732,53732,0,TrainSet
53733,53733,0,TestSet
53734,53734,3,TrainSet
53735,53735,0,TestSet
53736,53736,0,TrainSet
53737,53737,0,TestSet
53738,53738,0,TrainSet
53739,53739,0,TrainSet
53740,53740,0,TrainSet
53741,53741,2,TrainSet
53742,53742,3,TrainSet
53743,53743,3,TrainSet
53744,53744,3,TrainSet
53745,53745,0,TestSet
53746,53746,2,TrainSet
53747,53747,2,TrainSet
53748,53748,0,TrainSet
53749,53749,0,TrainSet
53750,53750,0,TrainSet
53751,53751,0,TrainSet
53752,53752,0,TestSet
53753,53753,0,TrainSet
53754,53754,0,TestSet
53755,53755,2,TestSet
53756,53756,0,TrainSet
53757,53757,0,TrainSet
53758,53758,2,TestSet
53759,53759,0,TrainSet
53760,53760,0,TrainSet
53761,53761,0,TrainSet
53762,53762,0,TrainSet
53763,53763,0,TrainSet
53764,53764,0,TrainSet
53765,53765,2,TrainSet
53766,53766,3,TrainSet
53767,53767,0,TrainSet
53768,53768,0,TrainSet
53769,53769,3,TrainSet
53770,53770,0,TrainSet
53771,53771,0,TrainSet
53772,53772,2,TrainSet
53773,53773,3,TrainSet
53774,53774,3,TrainSet
53775,53775,1,TrainSet
53776,53776,0,TestSet
53777,53777,0,TestSet
53778,53778,3,TrainSet
53779,53779,0,TestSet
53780,53780,0,TrainSet
53781,53781,3,TrainSet
53782,53782,0,TrainSet
53783,53783,3,TrainSet
53784,53784,0,TrainSet
53785,53785,0,TrainSet
53786,53786,0,TestSet
53787,53787,0,TrainSet
53788,53788,0,TrainSet
53789,53789,3,TestSet
53790,53790,0,TrainSet
53791,53791,0,TrainSet
53792,53792,0,TrainSet
53793,53793,0,TrainSet
53794,53794,1,TrainSet
53795,53795,0,TrainSet
53796,53796,0,TrainSet
53797,53797,3,TrainSet
53798,53798,0,TrainSet
53799,53799,0,TrainSet
53800,53800,0,TrainSet
53801,53801,2,TrainSet
53802,53802,0,TrainSet
53803,53803,0,TrainSet
53804,53804,0,TrainSet
53805,53805,0,TrainSet
53806,53806,0,TrainSet
53807,53807,2,TrainSet
53808,53808,0,TestSet
53809,53809,0,TrainSet
53810,53810,2,TrainSet
53811,53811,0,TrainSet
53812,53812,0,TrainSet
53813,53813,0,TrainSet
53814,53814,2,TrainSet
53815,53815,0,TrainSet
53816,53816,0,TrainSet
53817,53817,0,TrainSet
53818,53818,0,TestSet
53819,53819,0,TrainSet
53820,53820,0,TrainSet
53821,53821,0,TrainSet
53822,53822,3,TrainSet
53823,53823,0,TrainSet
53824,53824,1,TrainSet
53825,53825,2,TestSet
53826,53826,0,TrainSet
53827,53827,0,TrainSet
53828,53828,0,TrainSet
53829,53829,2,TestSet
53830,53830,0,TrainSet
53831,53831,2,TestSet
53832,53832,0,TrainSet
53833,53833,0,TrainSet
53834,53834,3,TrainSet
53835,53835,1,TestSet
53836,53836,3,TrainSet
53837,53837,0,TrainSet
53838,53838,0,TrainSet
53839,53839,0,TrainSet
53840,53840,0,TestSet
53841,53841,0,TestSet
53842,53842,0,TrainSet
53843,53843,3,TestSet
